"Organism","OrganismId","AntimicrobialId","Antimicrobial","CountryId","CountryName","ISO3","code","year","Source","IsolatesTested","value","CILow","CIHigh"
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2004,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",936,1,0,2
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1110,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1383,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1456,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1544,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1577,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2089,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2588,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3023,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3079,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3420,0,0,0
"Escherichia coli",3,5,"Carbapenems",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3297,0,0,0
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2000,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",918,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2001,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",964,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2002,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1118,1,1,2
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2003,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1177,2,1,3
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2004,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1211,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1328,2,1,3
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1573,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1713,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1799,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1846,3,2,4
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2275,4,3,5
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2523,4,3,5
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3019,5,4,6
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3077,6,5,7
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3421,6,5,7
"Escherichia coli",3,6,"Cephalosporins",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3301,7,6,8
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2000,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",785,3,2,4
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2001,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",842,2,1,3
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2002,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",994,4,3,5
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2003,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1068,5,4,6
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2004,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1099,6,5,8
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1217,6,5,7
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1479,6,5,7
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1651,10,9,12
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1786,10,9,11
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1830,12,11,14
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2267,12,11,13
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2505,10,9,11
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2843,12,11,13
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",2975,12,11,13
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3415,12,11,13
"Escherichia coli",3,7,"Fluoroquinolones",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",3298,11,10,12
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",193,4,2,8
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",263,1,0,3
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",320,1,0,3
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",348,2,1,4
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",394,3,2,5
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",471,2,1,4
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",426,3,2,5
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",622,3,2,5
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",644,3,2,5
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",744,5,4,7
"Klebsiella pneumoniae",4,4,"Aminoglycosides",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",700,4,3,6
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",161,1,0,4
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",221,1,0,3
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",274,0,0,1
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",297,1,0,3
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",352,1,0,3
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",448,0,0,1
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",443,0,0,1
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",623,1,0,2
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",645,0,0,0
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",746,0,0,0
"Klebsiella pneumoniae",4,5,"Carbapenems",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",700,0,0,0
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",193,4,2,8
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",263,3,1,6
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",320,4,2,7
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",349,4,2,6
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",396,5,3,8
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",479,3,2,5
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",421,4,2,6
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",621,6,4,8
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",645,5,4,7
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",746,7,5,9
"Klebsiella pneumoniae",4,6,"Cephalosporins",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",701,7,5,9
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",172,5,2,9
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",248,11,8,15
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",308,10,7,14
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",347,9,6,12
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",392,11,8,14
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",476,11,8,14
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",427,8,6,11
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",596,5,3,7
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",616,6,4,8
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",746,9,7,11
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",700,6,4,8
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2000,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",400,0,0,1
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2001,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",411,1,0,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2002,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",502,0,0,1
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2003,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",504,0,0,1
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2004,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",515,1,0,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",551,0,0,1
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",734,0,0,0
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",790,0,0,0
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",836,1,0,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",907,0,0,0
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1047,1,1,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1223,0,0,0
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1430,1,1,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1473,1,1,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1544,1,1,2
"Staphylococcus aureus",5,8,"Oxacillin (MRSA)",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",1453,1,1,2
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",384,14,11,18
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",479,12,9,15
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",602,10,8,13
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2008,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",564,7,5,9
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2009,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",545,6,4,8
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2010,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",547,4,3,6
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2011,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",570,4,3,6
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2012,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",533,5,3,7
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2013,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",499,4,3,6
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2014,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",492,8,6,11
"Streptococcus pneumoniae",6,10,"Macrolides",27,"Norway","NOR","NO",2015,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",403,11,8,14
"Streptococcus pneumoniae",6,11,"Penicillins",27,"Norway","NOR","NO",2005,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",606,2,1,3
"Streptococcus pneumoniae",6,11,"Penicillins",27,"Norway","NOR","NO",2006,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",601,2,1,3
"Streptococcus pneumoniae",6,11,"Penicillins",27,"Norway","NOR","NO",2007,"European Antimicrobial Resistance Surveillance Network (EARS-Net)",616,2,1,3
